#Generic QM-derived Ramachandran table for L-alpha-N-methyl_alanine_dimethyl_amide (pre-pro) amino acids.  
#Data created by Tim Craven (twcraven@uw.edu) and formatted by Vikram K. Mulligan (vmullig@uw.edu) on 10 November 2016.
#Resname	phi	psi	probability	-log(prob)
GENERIC_L_ALPHA_NMETHYL_AA	-10 	-30 	3.32913493782e-07 	14.9153831591
GENERIC_L_ALPHA_NMETHYL_AA	0 	-30 	3.90461968382e-07 	14.7559352645
GENERIC_L_ALPHA_NMETHYL_AA	10 	-30 	5.50834395385e-07 	14.4118316258
GENERIC_L_ALPHA_NMETHYL_AA	20 	-30 	6.77071561463e-07 	14.2054888658
GENERIC_L_ALPHA_NMETHYL_AA	30 	-30 	7.23210693842e-07 	14.1395652411
GENERIC_L_ALPHA_NMETHYL_AA	40 	-30 	6.90459397847e-07 	14.1859086669
GENERIC_L_ALPHA_NMETHYL_AA	50 	-30 	6.25185466458e-07 	14.2852174849
GENERIC_L_ALPHA_NMETHYL_AA	60 	-30 	5.30981042218e-07 	14.4485395184
GENERIC_L_ALPHA_NMETHYL_AA	70 	-30 	4.25239568722e-07 	14.6706131357
GENERIC_L_ALPHA_NMETHYL_AA	80 	-30 	3.11463184607e-07 	14.9819846932
GENERIC_L_ALPHA_NMETHYL_AA	90 	-30 	2.03477689778e-07 	15.4077094706
GENERIC_L_ALPHA_NMETHYL_AA	100 	-30 	1.08803583817e-07 	16.0337215636
GENERIC_L_ALPHA_NMETHYL_AA	110 	-30 	6.49327016131e-08 	16.5499144632
GENERIC_L_ALPHA_NMETHYL_AA	120 	-30 	1.59423452101e-07 	15.6517019541
GENERIC_L_ALPHA_NMETHYL_AA	130 	-30 	1.03011023916e-06 	13.7858447331
GENERIC_L_ALPHA_NMETHYL_AA	140 	-30 	1.45116178621e-06 	13.4431460905
GENERIC_L_ALPHA_NMETHYL_AA	150 	-30 	1.56758589227e-06 	13.3659737702
GENERIC_L_ALPHA_NMETHYL_AA	160 	-30 	1.14870351871e-06 	13.6768766266
GENERIC_L_ALPHA_NMETHYL_AA	170 	-30 	3.7414970029e-07 	14.7986098515
GENERIC_L_ALPHA_NMETHYL_AA	-180 	-20 	1.34082325241e-07 	15.8248118582
GENERIC_L_ALPHA_NMETHYL_AA	-170 	-20 	6.37875674319e-07 	14.2651224404
GENERIC_L_ALPHA_NMETHYL_AA	-160 	-20 	3.41970372657e-06 	12.5859566403
GENERIC_L_ALPHA_NMETHYL_AA	-150 	-20 	1.47449744046e-05 	11.1246082516
GENERIC_L_ALPHA_NMETHYL_AA	-140 	-20 	3.90820913775e-05 	10.1498462169
GENERIC_L_ALPHA_NMETHYL_AA	-130 	-20 	5.87205526145e-05 	9.74272076269
GENERIC_L_ALPHA_NMETHYL_AA	-120 	-20 	4.16352732747e-05 	10.0865628347
GENERIC_L_ALPHA_NMETHYL_AA	-110 	-20 	1.49609944119e-05 	11.1100641162
GENERIC_L_ALPHA_NMETHYL_AA	-100 	-20 	4.87204304274e-06 	12.2319971929
GENERIC_L_ALPHA_NMETHYL_AA	-90 	-20 	1.96317730245e-06 	13.1409463246
GENERIC_L_ALPHA_NMETHYL_AA	-80 	-20 	2.69327313691e-06 	12.8247533245
GENERIC_L_ALPHA_NMETHYL_AA	-70 	-20 	0.000545028493423 	7.51467248316
GENERIC_L_ALPHA_NMETHYL_AA	-60 	-20 	1.08326528434e-05 	11.4329455737
GENERIC_L_ALPHA_NMETHYL_AA	-50 	-20 	2.47314538167e-06 	12.9100197836
GENERIC_L_ALPHA_NMETHYL_AA	-40 	-20 	9.89269124822e-07 	13.8262994242
GENERIC_L_ALPHA_NMETHYL_AA	-30 	-20 	5.87731801387e-07 	14.3469951132
GENERIC_L_ALPHA_NMETHYL_AA	-20 	-20 	4.80473441586e-07 	14.5484938825
GENERIC_L_ALPHA_NMETHYL_AA	-10 	-20 	4.0281504954e-07 	14.7247883145
GENERIC_L_ALPHA_NMETHYL_AA	0 	-20 	4.58491743289e-07 	14.5953235535
GENERIC_L_ALPHA_NMETHYL_AA	10 	-20 	5.79169382185e-07 	14.3616708595
GENERIC_L_ALPHA_NMETHYL_AA	20 	-20 	6.75463631532e-07 	14.2078665203
GENERIC_L_ALPHA_NMETHYL_AA	30 	-20 	7.18476444899e-07 	14.1461329157
GENERIC_L_ALPHA_NMETHYL_AA	40 	-20 	7.02910648924e-07 	14.1680360529
GENERIC_L_ALPHA_NMETHYL_AA	50 	-20 	6.47053041181e-07 	14.2508375656
GENERIC_L_ALPHA_NMETHYL_AA	60 	-20 	5.51238234149e-07 	14.4110987544
GENERIC_L_ALPHA_NMETHYL_AA	70 	-20 	4.36032900467e-07 	14.6455481367
GENERIC_L_ALPHA_NMETHYL_AA	80 	-20 	3.39126147981e-07 	14.8968936808
GENERIC_L_ALPHA_NMETHYL_AA	90 	-20 	2.8167215082e-07 	15.0825220281
GENERIC_L_ALPHA_NMETHYL_AA	100 	-20 	2.2153118905e-07 	15.322702449
GENERIC_L_ALPHA_NMETHYL_AA	110 	-20 	1.9001297348e-07 	15.4761734856
GENERIC_L_ALPHA_NMETHYL_AA	120 	-20 	4.13950092666e-07 	14.6975204195
GENERIC_L_ALPHA_NMETHYL_AA	130 	-20 	7.84798682209e-07 	14.0578386078
GENERIC_L_ALPHA_NMETHYL_AA	140 	-20 	1.14673176412e-06 	13.6785946058
GENERIC_L_ALPHA_NMETHYL_AA	150 	-20 	1.40627132079e-06 	13.4745688097
GENERIC_L_ALPHA_NMETHYL_AA	160 	-20 	1.1961726816e-06 	13.6363835302
GENERIC_L_ALPHA_NMETHYL_AA	170 	-20 	4.6981829117e-07 	14.5709198315
GENERIC_L_ALPHA_NMETHYL_AA	-180 	-10 	1.87387303595e-07 	15.4900882197
GENERIC_L_ALPHA_NMETHYL_AA	-170 	-10 	9.06782087839e-07 	13.9133636717
GENERIC_L_ALPHA_NMETHYL_AA	-160 	-10 	4.83492386087e-06 	12.2396451767
GENERIC_L_ALPHA_NMETHYL_AA	-150 	-10 	2.06149180384e-05 	10.7894955676
GENERIC_L_ALPHA_NMETHYL_AA	-140 	-10 	5.50510929553e-05 	9.80724884113
GENERIC_L_ALPHA_NMETHYL_AA	-130 	-10 	8.34387444737e-05 	9.39139779444
GENERIC_L_ALPHA_NMETHYL_AA	-120 	-10 	5.73234025117e-05 	9.76680159683
GENERIC_L_ALPHA_NMETHYL_AA	-110 	-10 	1.90615315232e-05 	10.8678383102
GENERIC_L_ALPHA_NMETHYL_AA	-100 	-10 	4.56081444042e-06 	12.298009345
GENERIC_L_ALPHA_NMETHYL_AA	-90 	-10 	9.3534715382e-07 	13.8823480891
GENERIC_L_ALPHA_NMETHYL_AA	-80 	-10 	3.22025172767e-07 	14.9486361182
GENERIC_L_ALPHA_NMETHYL_AA	-70 	-10 	2.01840374093e-05 	10.8106184932
GENERIC_L_ALPHA_NMETHYL_AA	-60 	-10 	1.06770288546e-05 	11.4474159603
GENERIC_L_ALPHA_NMETHYL_AA	-50 	-10 	4.45975013554e-06 	12.3204178169
GENERIC_L_ALPHA_NMETHYL_AA	-40 	-10 	1.93854996524e-06 	13.153570305
GENERIC_L_ALPHA_NMETHYL_AA	-30 	-10 	1.04206751964e-06 	13.7743038186
GENERIC_L_ALPHA_NMETHYL_AA	-20 	-10 	6.95930833501e-07 	14.1780155587
GENERIC_L_ALPHA_NMETHYL_AA	-10 	-10 	5.37922968074e-07 	14.4355504691
GENERIC_L_ALPHA_NMETHYL_AA	0 	-10 	5.48591137352e-07 	14.4159124136
GENERIC_L_ALPHA_NMETHYL_AA	10 	-10 	6.54091569201e-07 	14.2400184812
GENERIC_L_ALPHA_NMETHYL_AA	20 	-10 	7.46575666517e-07 	14.1077688634
GENERIC_L_ALPHA_NMETHYL_AA	30 	-10 	7.88153418794e-07 	14.0535730721
GENERIC_L_ALPHA_NMETHYL_AA	40 	-10 	7.70971032562e-07 	14.0756150353
GENERIC_L_ALPHA_NMETHYL_AA	50 	-10 	7.09617015522e-07 	14.1585404272
GENERIC_L_ALPHA_NMETHYL_AA	60 	-10 	6.07997654324e-07 	14.313094813
GENERIC_L_ALPHA_NMETHYL_AA	70 	-10 	4.85800738092e-07 	14.537467301
GENERIC_L_ALPHA_NMETHYL_AA	80 	-10 	3.99889883222e-07 	14.7320766197
GENERIC_L_ALPHA_NMETHYL_AA	90 	-10 	4.1852020729e-07 	14.6865406631
GENERIC_L_ALPHA_NMETHYL_AA	100 	-10 	2.47915279976e-07 	15.2101787621
GENERIC_L_ALPHA_NMETHYL_AA	110 	-10 	3.03964660004e-07 	15.0063543923
GENERIC_L_ALPHA_NMETHYL_AA	120 	-10 	4.58870456128e-07 	14.5944978974
GENERIC_L_ALPHA_NMETHYL_AA	130 	-10 	7.17605293539e-07 	14.1473461495
GENERIC_L_ALPHA_NMETHYL_AA	140 	-10 	1.01593612124e-06 	13.7997000836
GENERIC_L_ALPHA_NMETHYL_AA	150 	-10 	1.29528419703e-06 	13.5567804297
GENERIC_L_ALPHA_NMETHYL_AA	160 	-10 	1.25802488081e-06 	13.5859676218
GENERIC_L_ALPHA_NMETHYL_AA	170 	-10 	5.89614978357e-07 	14.3437960921
GENERIC_L_ALPHA_NMETHYL_AA	-180 	0 	2.61883894731e-07 	15.1553645813
GENERIC_L_ALPHA_NMETHYL_AA	-170 	0 	1.29863394431e-06 	13.5541976581
GENERIC_L_ALPHA_NMETHYL_AA	-160 	0 	7.07809050092e-06 	11.8585063899
GENERIC_L_ALPHA_NMETHYL_AA	-150 	0 	3.15356578762e-05 	10.3643916563
GENERIC_L_ALPHA_NMETHYL_AA	-140 	0 	8.99801013054e-05 	9.31592200869
GENERIC_L_ALPHA_NMETHYL_AA	-130 	0 	0.000141782151263 	8.8612188244
GENERIC_L_ALPHA_NMETHYL_AA	-120 	0 	9.11516610031e-05 	9.30298583426
GENERIC_L_ALPHA_NMETHYL_AA	-110 	0 	2.91113644463e-05 	10.4443819292
GENERIC_L_ALPHA_NMETHYL_AA	-100 	0 	5.26899350563e-06 	12.1536711993
GENERIC_L_ALPHA_NMETHYL_AA	-90 	0 	3.11637204863e-07 	14.9814261306
GENERIC_L_ALPHA_NMETHYL_AA	-80 	0 	1.3360818756e-06 	13.5257692006
GENERIC_L_ALPHA_NMETHYL_AA	-70 	0 	2.48875370155e-05 	10.6011434013
GENERIC_L_ALPHA_NMETHYL_AA	-60 	0 	1.42971789055e-05 	11.1554483195
GENERIC_L_ALPHA_NMETHYL_AA	-50 	0 	6.73861776717e-06 	11.9076557331
GENERIC_L_ALPHA_NMETHYL_AA	-40 	0 	3.17629415359e-06 	12.6597954012
GENERIC_L_ALPHA_NMETHYL_AA	-30 	0 	1.65081689379e-06 	13.3142403054
GENERIC_L_ALPHA_NMETHYL_AA	-20 	0 	1.01763022389e-06 	13.7980339436
GENERIC_L_ALPHA_NMETHYL_AA	-10 	0 	7.48510059642e-07 	14.1051811934
GENERIC_L_ALPHA_NMETHYL_AA	0 	0 	6.87534142188e-07 	14.1901543473
GENERIC_L_ALPHA_NMETHYL_AA	10 	0 	7.90122229898e-07 	14.0510781821
GENERIC_L_ALPHA_NMETHYL_AA	20 	0 	8.96336338398e-07 	13.9249501167
GENERIC_L_ALPHA_NMETHYL_AA	30 	0 	9.53188323649e-07 	13.8634533414
GENERIC_L_ALPHA_NMETHYL_AA	40 	0 	9.39399680704e-07 	13.8780248032
GENERIC_L_ALPHA_NMETHYL_AA	50 	0 	8.68236666885e-07 	13.9568015017
GENERIC_L_ALPHA_NMETHYL_AA	60 	0 	7.38258203597e-07 	14.1189722042
GENERIC_L_ALPHA_NMETHYL_AA	70 	0 	5.65615293076e-07 	14.3853516841
GENERIC_L_ALPHA_NMETHYL_AA	80 	0 	4.28776033706e-07 	14.6623311203
GENERIC_L_ALPHA_NMETHYL_AA	90 	0 	2.85947851587e-07 	15.0674563799
GENERIC_L_ALPHA_NMETHYL_AA	100 	0 	2.66468928826e-07 	15.1380081899
GENERIC_L_ALPHA_NMETHYL_AA	110 	0 	3.44223137004e-07 	14.8819757358
GENERIC_L_ALPHA_NMETHYL_AA	120 	0 	4.77823252671e-07 	14.5540249371
GENERIC_L_ALPHA_NMETHYL_AA	130 	0 	6.91257436339e-07 	14.1847535264
GENERIC_L_ALPHA_NMETHYL_AA	140 	0 	9.52112704457e-07 	13.8645824221
GENERIC_L_ALPHA_NMETHYL_AA	150 	0 	1.2269536068e-06 	13.6109762032
GENERIC_L_ALPHA_NMETHYL_AA	160 	0 	1.33666001565e-06 	13.5253365811
GENERIC_L_ALPHA_NMETHYL_AA	170 	0 	7.41253378578e-07 	14.1149233287
GENERIC_L_ALPHA_NMETHYL_AA	-180 	10 	3.65996911228e-07 	14.8206409428
GENERIC_L_ALPHA_NMETHYL_AA	-170 	10 	1.88452222392e-06 	13.1818362313
GENERIC_L_ALPHA_NMETHYL_AA	-160 	10 	1.06861757461e-05 	11.4465596382
GENERIC_L_ALPHA_NMETHYL_AA	-150 	10 	5.144698195e-05 	9.87495875727
GENERIC_L_ALPHA_NMETHYL_AA	-140 	10 	0.000168781097723 	8.68690796238
GENERIC_L_ALPHA_NMETHYL_AA	-130 	10 	0.00029502462982 	8.12845171419
GENERIC_L_ALPHA_NMETHYL_AA	-120 	10 	0.000189044182909 	8.57352979822
GENERIC_L_ALPHA_NMETHYL_AA	-110 	10 	6.88323008981e-05 	9.5838374334
GENERIC_L_ALPHA_NMETHYL_AA	-100 	10 	2.49271692285e-05 	10.5995522157
GENERIC_L_ALPHA_NMETHYL_AA	-90 	10 	2.23385498588e-05 	10.7091966787
GENERIC_L_ALPHA_NMETHYL_AA	-80 	10 	0.000150002640135 	8.80485766313
GENERIC_L_ALPHA_NMETHYL_AA	-70 	10 	3.27471814032e-05 	10.3266936636
GENERIC_L_ALPHA_NMETHYL_AA	-60 	10 	1.6199536511e-05 	11.0305279266
GENERIC_L_ALPHA_NMETHYL_AA	-50 	10 	8.34027135089e-06 	11.694414806
GENERIC_L_ALPHA_NMETHYL_AA	-40 	10 	4.38080219575e-06 	12.3382787006
GENERIC_L_ALPHA_NMETHYL_AA	-30 	10 	2.36804819052e-06 	12.9534444904
GENERIC_L_ALPHA_NMETHYL_AA	-20 	10 	1.42485058918e-06 	13.4614435994
GENERIC_L_ALPHA_NMETHYL_AA	-10 	10 	9.96373661461e-07 	13.8191434876
GENERIC_L_ALPHA_NMETHYL_AA	0 	10 	9.05857768069e-07 	13.9143835321
GENERIC_L_ALPHA_NMETHYL_AA	10 	10 	1.02309914058e-06 	13.7926741641
GENERIC_L_ALPHA_NMETHYL_AA	20 	10 	1.17398579338e-06 	13.6551059377
GENERIC_L_ALPHA_NMETHYL_AA	30 	10 	1.2650024922e-06 	13.5804364657
GENERIC_L_ALPHA_NMETHYL_AA	40 	10 	1.26249304926e-06 	13.5824221814
GENERIC_L_ALPHA_NMETHYL_AA	50 	10 	1.16468133606e-06 	13.6630630396
GENERIC_L_ALPHA_NMETHYL_AA	60 	10 	9.55221148812e-07 	13.8613229538
GENERIC_L_ALPHA_NMETHYL_AA	70 	10 	6.48163000226e-07 	14.2491236287
GENERIC_L_ALPHA_NMETHYL_AA	80 	10 	3.7509585051e-07 	14.7960842423
GENERIC_L_ALPHA_NMETHYL_AA	90 	10 	2.44940973149e-07 	15.2222485814
GENERIC_L_ALPHA_NMETHYL_AA	100 	10 	2.79997889573e-07 	15.088483771
GENERIC_L_ALPHA_NMETHYL_AA	110 	10 	3.61942111198e-07 	14.8317815517
GENERIC_L_ALPHA_NMETHYL_AA	120 	10 	4.852193709e-07 	14.5386647371
GENERIC_L_ALPHA_NMETHYL_AA	130 	10 	6.72367644625e-07 	14.2124605558
GENERIC_L_ALPHA_NMETHYL_AA	140 	10 	9.12730304501e-07 	13.9068253948
GENERIC_L_ALPHA_NMETHYL_AA	150 	10 	1.18079071525e-06 	13.6493262462
GENERIC_L_ALPHA_NMETHYL_AA	160 	10 	1.40961798995e-06 	13.4721918194
GENERIC_L_ALPHA_NMETHYL_AA	170 	10 	9.32247465544e-07 	13.8856675365
GENERIC_L_ALPHA_NMETHYL_AA	-180 	20 	5.11500484465e-07 	14.4859173044
GENERIC_L_ALPHA_NMETHYL_AA	-170 	20 	2.78357214033e-06 	12.7917755125
GENERIC_L_ALPHA_NMETHYL_AA	-160 	20 	1.70234482949e-05 	10.9809188528
GENERIC_L_ALPHA_NMETHYL_AA	-150 	20 	8.90207558749e-05 	9.32664100334
GENERIC_L_ALPHA_NMETHYL_AA	-140 	20 	0.000339018760865 	7.98945511033
GENERIC_L_ALPHA_NMETHYL_AA	-130 	20 	0.000600932820968 	7.41702740843
GENERIC_L_ALPHA_NMETHYL_AA	-120 	20 	0.000532182004637 	7.53852501315
GENERIC_L_ALPHA_NMETHYL_AA	-110 	20 	0.000260051753293 	8.25462989563
GENERIC_L_ALPHA_NMETHYL_AA	-100 	20 	3.38255271087e-05 	10.2942948006
GENERIC_L_ALPHA_NMETHYL_AA	-90 	20 	2.28350895956e-05 	10.6872121877
GENERIC_L_ALPHA_NMETHYL_AA	-80 	20 	4.86012125038e-05 	9.93186207873
GENERIC_L_ALPHA_NMETHYL_AA	-70 	20 	3.14131233821e-05 	10.3682848103
GENERIC_L_ALPHA_NMETHYL_AA	-60 	20 	1.71114233772e-05 	10.9757642837
GENERIC_L_ALPHA_NMETHYL_AA	-50 	20 	9.51482757182e-06 	11.5626591791
GENERIC_L_ALPHA_NMETHYL_AA	-40 	20 	5.34054571357e-06 	12.1401827167
GENERIC_L_ALPHA_NMETHYL_AA	-30 	20 	3.08237278483e-06 	12.6898108729
GENERIC_L_ALPHA_NMETHYL_AA	-20 	20 	1.86364521672e-06 	13.1929761942
GENERIC_L_ALPHA_NMETHYL_AA	-10 	20 	1.24524215744e-06 	13.596180543
GENERIC_L_ALPHA_NMETHYL_AA	0 	20 	1.15961429816e-06 	13.6674231097
GENERIC_L_ALPHA_NMETHYL_AA	10 	20 	1.44471034526e-06 	13.4476017096
GENERIC_L_ALPHA_NMETHYL_AA	20 	20 	1.73747891065e-06 	13.2630753973
GENERIC_L_ALPHA_NMETHYL_AA	30 	20 	1.92980999464e-06 	13.1580890083
GENERIC_L_ALPHA_NMETHYL_AA	40 	20 	1.96693057735e-06 	13.1390363129
GENERIC_L_ALPHA_NMETHYL_AA	50 	20 	1.78385700391e-06 	13.2367326818
GENERIC_L_ALPHA_NMETHYL_AA	60 	20 	1.37567256466e-06 	13.4965678085
GENERIC_L_ALPHA_NMETHYL_AA	70 	20 	6.50269601747e-07 	14.2458787881
GENERIC_L_ALPHA_NMETHYL_AA	80 	20 	2.0375533255e-07 	15.4063459131
GENERIC_L_ALPHA_NMETHYL_AA	90 	20 	2.36994482069e-07 	15.2552289785
GENERIC_L_ALPHA_NMETHYL_AA	100 	20 	2.89643535825e-07 	15.0546148568
GENERIC_L_ALPHA_NMETHYL_AA	110 	20 	3.73195012509e-07 	14.8011647322
GENERIC_L_ALPHA_NMETHYL_AA	120 	20 	4.90507662129e-07 	14.527824937
GENERIC_L_ALPHA_NMETHYL_AA	130 	20 	6.5804356986e-07 	14.2339946922
GENERIC_L_ALPHA_NMETHYL_AA	140 	20 	8.83720933428e-07 	13.9391245103
GENERIC_L_ALPHA_NMETHYL_AA	150 	20 	1.14736314695e-06 	13.678044164
GENERIC_L_ALPHA_NMETHYL_AA	160 	20 	1.43208121035e-06 	13.4563817799
GENERIC_L_ALPHA_NMETHYL_AA	170 	20 	1.16545952205e-06 	13.6623951092
GENERIC_L_ALPHA_NMETHYL_AA	-180 	30 	7.14849600043e-07 	14.151193666
GENERIC_L_ALPHA_NMETHYL_AA	-170 	30 	4.14587993113e-06 	12.3933955045
GENERIC_L_ALPHA_NMETHYL_AA	-160 	30 	2.84795566245e-05 	10.4663240395
GENERIC_L_ALPHA_NMETHYL_AA	-150 	30 	0.000186939450233 	8.58472578909
GENERIC_L_ALPHA_NMETHYL_AA	-140 	30 	0.000804021314863 	7.12588477811
GENERIC_L_ALPHA_NMETHYL_AA	-130 	30 	0.00199832684088 	6.21544502811
GENERIC_L_ALPHA_NMETHYL_AA	-120 	30 	0.00222931456517 	6.10606111064
GENERIC_L_ALPHA_NMETHYL_AA	-110 	30 	0.000644803310205 	7.34656523309
GENERIC_L_ALPHA_NMETHYL_AA	-100 	30 	5.86753787832e-05 	9.74349036063
GENERIC_L_ALPHA_NMETHYL_AA	-90 	30 	3.80713031547e-06 	12.4786348507
GENERIC_L_ALPHA_NMETHYL_AA	-80 	30 	3.06567004912e-05 	10.3926593064
GENERIC_L_ALPHA_NMETHYL_AA	-70 	30 	3.08330432854e-05 	10.3869236091
GENERIC_L_ALPHA_NMETHYL_AA	-60 	30 	1.88038180753e-05 	10.8814506196
GENERIC_L_ALPHA_NMETHYL_AA	-50 	30 	1.07501436293e-05 	11.4405914426
GENERIC_L_ALPHA_NMETHYL_AA	-40 	30 	6.15982502451e-06 	11.9974621859
GENERIC_L_ALPHA_NMETHYL_AA	-30 	30 	3.6283476669e-06 	12.5267332015
GENERIC_L_ALPHA_NMETHYL_AA	-20 	30 	2.25065143606e-06 	13.0042908565
GENERIC_L_ALPHA_NMETHYL_AA	-10 	30 	1.49653669674e-06 	13.4123569882
GENERIC_L_ALPHA_NMETHYL_AA	0 	30 	1.24994898668e-06 	13.5924078181
GENERIC_L_ALPHA_NMETHYL_AA	10 	30 	2.28495657613e-06 	12.9891635377
GENERIC_L_ALPHA_NMETHYL_AA	20 	30 	3.26123841288e-06 	12.6334035535
GENERIC_L_ALPHA_NMETHYL_AA	30 	30 	3.95596875432e-06 	12.4402850425
GENERIC_L_ALPHA_NMETHYL_AA	40 	30 	4.08693776394e-06 	12.4077145813
GENERIC_L_ALPHA_NMETHYL_AA	50 	30 	3.81861588652e-06 	12.4756225344
GENERIC_L_ALPHA_NMETHYL_AA	60 	30 	4.58825823384e-06 	12.2920100757
GENERIC_L_ALPHA_NMETHYL_AA	70 	30 	5.22486493528e-07 	14.4646667031
GENERIC_L_ALPHA_NMETHYL_AA	80 	30 	1.89830157848e-07 	15.4771360706
GENERIC_L_ALPHA_NMETHYL_AA	90 	30 	2.43593931403e-07 	15.2277632136
GENERIC_L_ALPHA_NMETHYL_AA	100 	30 	3.00131452372e-07 	15.0190452837
GENERIC_L_ALPHA_NMETHYL_AA	110 	30 	3.84010355298e-07 	14.7725963178
GENERIC_L_ALPHA_NMETHYL_AA	120 	30 	4.98142697176e-07 	14.5123792605
GENERIC_L_ALPHA_NMETHYL_AA	130 	30 	6.51632563085e-07 	14.2437849874
GENERIC_L_ALPHA_NMETHYL_AA	140 	30 	8.62334700826e-07 	13.9636223576
GENERIC_L_ALPHA_NMETHYL_AA	150 	30 	1.12202025447e-06 	13.7003796989
GENERIC_L_ALPHA_NMETHYL_AA	160 	30 	1.40870677824e-06 	13.472838453
GENERIC_L_ALPHA_NMETHYL_AA	170 	30 	1.42817584086e-06 	13.4591125638
GENERIC_L_ALPHA_NMETHYL_AA	-180 	40 	9.99040990578e-07 	13.8164700275
GENERIC_L_ALPHA_NMETHYL_AA	-170 	40 	6.29401569944e-06 	11.975911265
GENERIC_L_ALPHA_NMETHYL_AA	-160 	40 	5.24439902851e-05 	9.85576480957
GENERIC_L_ALPHA_NMETHYL_AA	-150 	40 	0.00110186839054 	6.8107480032
GENERIC_L_ALPHA_NMETHYL_AA	-140 	40 	0.00402471729382 	5.51530060814
GENERIC_L_ALPHA_NMETHYL_AA	-130 	40 	0.00792517862045 	4.83771042062
GENERIC_L_ALPHA_NMETHYL_AA	-120 	40 	0.00676388866428 	4.99615730812
GENERIC_L_ALPHA_NMETHYL_AA	-110 	40 	0.00144677727066 	6.53841676809
GENERIC_L_ALPHA_NMETHYL_AA	-100 	40 	0.00015290211109 	8.78571263813
GENERIC_L_ALPHA_NMETHYL_AA	-90 	40 	2.95093051476e-05 	10.4308049156
GENERIC_L_ALPHA_NMETHYL_AA	-80 	40 	3.43065486356e-05 	10.2801742997
GENERIC_L_ALPHA_NMETHYL_AA	-70 	40 	3.03137270302e-05 	10.4039099107
GENERIC_L_ALPHA_NMETHYL_AA	-60 	40 	2.01835890895e-05 	10.8106407051
GENERIC_L_ALPHA_NMETHYL_AA	-50 	40 	1.17228938793e-05 	11.3539668863
GENERIC_L_ALPHA_NMETHYL_AA	-40 	40 	6.67069716092e-06 	11.9177861816
GENERIC_L_ALPHA_NMETHYL_AA	-30 	40 	3.88237966896e-06 	12.4590622756
GENERIC_L_ALPHA_NMETHYL_AA	-20 	40 	2.34766316718e-06 	12.9620901215
GENERIC_L_ALPHA_NMETHYL_AA	-10 	40 	1.46745403813e-06 	13.4319816056
GENERIC_L_ALPHA_NMETHYL_AA	0 	40 	2.23182026912e-06 	13.0126930413
GENERIC_L_ALPHA_NMETHYL_AA	10 	40 	4.14404753988e-06 	12.3938375811
GENERIC_L_ALPHA_NMETHYL_AA	20 	40 	7.21253229444e-06 	11.8396904486
GENERIC_L_ALPHA_NMETHYL_AA	30 	40 	1.55755783135e-05 	11.0698063631
GENERIC_L_ALPHA_NMETHYL_AA	40 	40 	9.76501321224e-06 	11.5367046406
GENERIC_L_ALPHA_NMETHYL_AA	50 	40 	3.82076637046e-06 	12.4750595349
GENERIC_L_ALPHA_NMETHYL_AA	60 	40 	1.87368909356e-06 	13.1876012932
GENERIC_L_ALPHA_NMETHYL_AA	70 	40 	3.29234761238e-07 	14.9264947807
GENERIC_L_ALPHA_NMETHYL_AA	80 	40 	2.34817287986e-07 	15.2644581231
GENERIC_L_ALPHA_NMETHYL_AA	90 	40 	2.60042955185e-07 	15.1624190073
GENERIC_L_ALPHA_NMETHYL_AA	100 	40 	3.1444056168e-07 	14.9724707717
GENERIC_L_ALPHA_NMETHYL_AA	110 	40 	3.9780071818e-07 	14.7373146651
GENERIC_L_ALPHA_NMETHYL_AA	120 	40 	5.10840736221e-07 	14.4872079661
GENERIC_L_ALPHA_NMETHYL_AA	130 	40 	6.5851347772e-07 	14.2332808487
GENERIC_L_ALPHA_NMETHYL_AA	140 	40 	8.52416599661e-07 	13.9751904629
GENERIC_L_ALPHA_NMETHYL_AA	150 	40 	1.10220541115e-06 	13.7181974661
GENERIC_L_ALPHA_NMETHYL_AA	160 	40 	1.38971478298e-06 	13.486412024
GENERIC_L_ALPHA_NMETHYL_AA	170 	40 	1.65268617842e-06 	13.3131086069
GENERIC_L_ALPHA_NMETHYL_AA	-180 	50 	1.39621383407e-06 	13.4817463891
GENERIC_L_ALPHA_NMETHYL_AA	-170 	50 	8.3612104295e-06 	11.6919073531
GENERIC_L_ALPHA_NMETHYL_AA	-160 	50 	0.000735584267202 	7.21484545317
GENERIC_L_ALPHA_NMETHYL_AA	-150 	50 	0.00375515325635 	5.58462618066
GENERIC_L_ALPHA_NMETHYL_AA	-140 	50 	0.011554233173 	4.46070340068
GENERIC_L_ALPHA_NMETHYL_AA	-130 	50 	0.0198542126399 	3.91933907069
GENERIC_L_ALPHA_NMETHYL_AA	-120 	50 	0.0153136914734 	4.1790079832
GENERIC_L_ALPHA_NMETHYL_AA	-110 	50 	0.0031363050877 	5.76470989561
GENERIC_L_ALPHA_NMETHYL_AA	-100 	50 	0.000588688737548 	7.43761297317
GENERIC_L_ALPHA_NMETHYL_AA	-90 	50 	9.78902498763e-05 	9.23166360607
GENERIC_L_ALPHA_NMETHYL_AA	-80 	50 	5.61275417154e-05 	9.78788392624
GENERIC_L_ALPHA_NMETHYL_AA	-70 	50 	3.59446536348e-05 	10.2335302016
GENERIC_L_ALPHA_NMETHYL_AA	-60 	50 	2.10156703932e-05 	10.7702421893
GENERIC_L_ALPHA_NMETHYL_AA	-50 	50 	1.18087161922e-05 	11.3466726388
